theta_deg,phi_deg,s01662,s01246,s01572,s00750,s00301
108.000000,136.500000,-41.671875,-50.214844,-43.226562,-36.587891,-48.644531
109.000000,136.500000,-42.234375,-47.933594,-44.351562,-36.619141,-48.269531
110.000000,136.500000,-43.171875,-46.996094,-45.414062,-36.775391,-47.894531
111.000000,136.500000,-43.890625,-46.683594,-46.632812,-37.087891,-47.800781
112.000000,136.500000,-45.078125,-46.464844,-47.726562,-37.556641,-47.800781
113.000000,136.500000,-46.453125,-46.714844,-51.039062,-38.212891,-47.988281
114.000000,136.500000,-49.515625,-48.027344,-55.914062,-39.087891,-48.363281
115.000000,136.500000,-58.953125,-54.839844,-62.664062,-40.400391,-49.738281
116.000000,136.500000,-54.453125,-54.714844,-53.539062,-41.837891,-50.707031
117.000000,136.500000,-48.796875,-47.589844,-53.789062,-43.619141,-53.550781
118.000000,136.500000,-47.078125,-45.246094,-63.039062,-45.087891,-68.988281
119.000000,136.500000,-45.609375,-43.527344,-50.101562,-51.962891,-54.863281
120.000000,136.500000,-45.671875,-42.589844,-47.539062,-53.400391,-50.675781
121.000000,136.500000,-46.609375,-41.808594,-45.101562,-47.025391,-48.988281
122.000000,136.500000,-48.140625,-41.183594,-44.257812,-48.650391,-48.300781
123.000000,136.500000,-53.453125,-41.058594,-43.632812,-53.775391,-48.238281
124.000000,136.500000,-62.953125,-41.277344,-42.820312,-56.400391,-49.582031
125.000000,136.500000,-50.453125,-42.027344,-42.164062,-46.650391,-52.800781
126.000000,136.500000,-47.109375,-43.589844,-42.132812,-43.181641,-64.988281
127.000000,136.500000,-45.640625,-45.839844,-42.382812,-41.212891,-56.113281
128.000000,136.500000,-44.703125,-50.214844,-43.164062,-39.462891,-49.957031
129.000000,136.500000,-44.703125,-60.652344,-44.070312,-38.587891,-47.738281
130.000000,136.500000,-44.703125,-47.652344,-45.320312,-38.244141,-46.582031
131.000000,136.500000,-44.921875,-46.308594,-46.226562,-38.525391,-46.425781
132.000000,136.500000,-46.609375,-45.902344,-50.164062,-39.212891,-46.644531
133.000000,136.500000,-63.515625,-55.152344,-60.164062,-40.744141,-48.300781
134.000000,136.500000,-47.234375,-46.121094,-60.414062,-42.494141,-52.113281
135.000000,136.500000,-45.796875,-43.464844,-59.351562,-46.244141,-59.863281
136.000000,136.500000,-45.265625,-41.746094,-51.539062,-53.837891,-48.832031
137.000000,136.500000,-46.234375,-41.402344,-48.507812,-45.462891,-46.050781
138.000000,136.500000,-48.484375,-40.589844,-46.476562,-45.837891,-45.113281
139.000000,136.500000,-55.390625,-40.746094,-45.257812,-52.712891,-45.644531
140.000000,136.500000,-56.265625,-41.589844,-44.539062,-49.712891,-48.332031
141.000000,136.500000,-49.421875,-43.777344,-44.351562,-42.744141,-58.300781
142.000000,136.500000,-47.171875,-45.777344,-44.914062,-39.556641,-52.300781
143.000000,136.500000,-46.578125,-55.527344,-45.882812,-37.775391,-46.488281
144.000000,136.500000,-46.421875,-49.839844,-47.382812,-36.900391,-44.238281
145.000000,136.500000,-48.359375,-47.464844,-49.539062,-37.181641,-44.144531
146.000000,136.500000,-70.828125,-60.027344,-53.851562,-38.244141,-45.207031
147.000000,136.500000,-48.578125,-46.589844,-67.539062,-40.900391,-50.550781
148.000000,136.500000,-46.734375,-43.152344,-56.164062,-48.337891,-49.019531
149.000000,136.500000,-46.359375,-41.121094,-51.414062,-43.181641,-43.550781
150.000000,136.500000,-47.015625,-39.589844,-48.351562,-40.681641,-40.394531
151.000000,136.500000,-49.078125,-38.964844,-47.007812,-40.931641,-40.300781
152.000000,136.500000,-63.828125,-39.183594,-45.976562,-64.337891,-41.457031
153.000000,136.500000,-52.953125,-40.964844,-45.820312,-41.212891,-47.394531
154.000000,136.500000,-49.203125,-43.214844,-46.414062,-35.806641,-52.582031
155.000000,136.500000,-48.265625,-50.027344,-47.695312,-33.025391,-40.707031
156.000000,136.500000,-47.609375,-48.589844,-49.039062,-31.337891,-36.019531
157.000000,136.500000,-55.953125,-50.402344,-51.726562,-30.462891,-33.613281
158.000000,136.500000,-49.078125,-44.746094,-56.601562,-30.056641,-32.238281
159.000000,136.500000,-46.609375,-39.308594,-60.476562,-30.306641,-31.582031
160.000000,136.500000,-44.171875,-35.527344,-52.914062,-31.306641,-31.675781
161.000000,136.500000,-43.859375,-33.277344,-48.601562,-33.525391,-32.613281
162.000000,136.500000,-45.109375,-32.058594,-45.726562,-37.994141,-34.457031
163.000000,136.500000,-50.078125,-31.964844,-44.164062,-49.337891,-37.707031
164.000000,136.500000,-48.703125,-32.902344,-43.570312,-44.150391,-43.457031
165.000000,136.500000,-44.640625,-36.058594,-43.851562,-38.994141,-53.800781
166.000000,136.500000,-42.859375,-44.621094,-44.789062,-37.962891,-43.832031
167.000000,136.500000,-46.265625,-43.714844,-46.476562,-39.025391,-42.394531
168.000000,136.500000,-48.390625,-35.714844,-49.539062,-41.400391,-44.519531
169.000000,136.500000,-43.390625,-33.160156,-54.601562,-47.244141,-55.488281
170.000000,136.500000,-40.406250,-32.152344,-55.976562,-49.556641,-46.269531
171.000000,136.500000,-40.281250,-32.199219,-47.851562,-45.650391,-44.019531
172.000000,136.500000,-40.992188,-33.160156,-44.320312,-44.087891,-44.175781
173.000000,136.500000,-42.828125,-35.128906,-43.179688,-46.087891,-45.800781
174.000000,136.500000,-65.953125,-38.128906,-43.085938,-56.275391,-48.082031
175.000000,136.500000,-43.885742,-40.058594,-43.765625,-48.962891,-55.988281
176.000000,136.500000,-39.656250,-45.714844,-45.593750,-47.572266,-56.113281
177.000000,136.500000,-38.250000,-57.902344,-47.539062,-48.369141,-53.082031
178.000000,136.500000,-37.546875,-56.902344,-52.257812,-49.744141,-54.613281
179.000000,136.500000,-37.640625,-48.589844,-54.414062,-53.244141,-57.613281
180.000000,136.500000,-37.546875,-45.714844,-62.101562,-57.650391,-53.019531
0.000000,137.500000,-18.527344,-32.621094,-45.351562,-44.056641,-41.503906
1.000000,137.500000,-17.570312,-38.042969,-50.414062,-44.431641,-48.769531
2.000000,137.500000,-17.785156,-48.996094,-42.984375,-38.976562,-45.394531
3.000000,137.500000,-19.261719,-51.402344,-35.812012,-36.031250,-42.558594
4.000000,137.500000,-22.458984,-39.371094,-31.805664,-35.927734,-46.003906
5.000000,137.500000,-27.703125,-29.527344,-30.125488,-38.556641,-49.363281
6.000000,137.500000,-41.109375,-24.031250,-30.384766,-46.494141,-38.730469
7.000000,137.500000,-32.986328,-20.304688,-32.433594,-42.041016,-34.332031
8.000000,137.500000,-28.281250,-17.878906,-36.468750,-37.650391,-32.746094
9.000000,137.500000,-27.664062,-16.789062,-42.563965,-38.107422,-33.863281
10.000000,137.500000,-29.952148,-16.886719,-52.070312,-45.837891,-38.285156
11.000000,137.500000,-34.804688,-18.140625,-62.664062,-38.250000,-56.488281
12.000000,137.500000,-47.421875,-21.324219,-48.304688,-30.181641,-37.566406
13.000000,137.500000,-41.271484,-28.027344,-40.093750,-26.427734,-33.175781
14.000000,137.500000,-36.996094,-40.011719,-36.437500,-25.095703,-33.472656
15.000000,137.500000,-36.917969,-26.152344,-34.537109,-25.744141,-39.628906
16.000000,137.500000,-40.640625,-22.230469,-33.734375,-29.080078,-37.503906
17.000000,137.500000,-56.515625,-20.964844,-34.730469,-53.119141,-27.589844
18.000000,137.500000,-40.617188,-21.472656,-37.395508,-28.404297,-22.910156
19.000000,137.500000,-37.089844,-23.453125,-41.328125,-21.865234,-20.156250
20.000000,137.500000,-36.835938,-27.433594,-47.460938,-18.810547,-18.710938
21.000000,137.500000,-38.859375,-33.277344,-58.351562,-17.207031,-18.304688
22.000000,137.500000,-43.796875,-46.121094,-58.351562,-16.740234,-18.730469
23.000000,137.500000,-43.578125,-43.292969,-46.945312,-17.197266,-20.109375
24.000000,137.500000,-38.500000,-40.667969,-41.437500,-18.611328,-22.566406
25.000000,137.500000,-37.203125,-55.089844,-38.714844,-21.072266,-26.769531
26.000000,137.500000,-38.070312,-39.511719,-36.929688,-25.130615,-34.394531
27.000000,137.500000,-40.296875,-34.523438,-36.509766,-30.871094,-50.207031
28.000000,137.500000,-46.578125,-31.914062,-37.621338,-40.783203,-36.425781
29.000000,137.500000,-45.234375,-31.109375,-39.877930,-44.806641,-34.535156
30.000000,137.500000,-41.968750,-32.160156,-43.070312,-42.025391,-35.921875
31.000000,137.500000,-40.953125,-34.371094,-46.320312,-55.306641,-40.636719
32.000000,137.500000,-42.078125,-38.542969,-64.101562,-40.529297,-60.988281
33.000000,137.500000,-48.453125,-48.683594,-50.289062,-33.783203,-40.089844
34.000000,137.500000,-43.390625,-43.871094,-57.414062,-30.337891,-35.792969
35.000000,137.500000,-41.015625,-40.089844,-46.539062,-28.853516,-34.441406
36.000000,137.500000,-39.335938,-39.683594,-42.179688,-28.619141,-34.738281
37.000000,137.500000,-38.679688,-44.371094,-40.046875,-29.501953,-36.378906
38.000000,137.500000,-38.851562,-44.058594,-38.441406,-31.431641,-39.660156
39.000000,137.500000,-40.187500,-38.589844,-37.796875,-34.166016,-45.988281
40.000000,137.500000,-42.671875,-36.230469,-38.117188,-37.150391,-47.363281
41.000000,137.500000,-49.703125,-35.011719,-39.140625,-43.712891,-41.144531
42.000000,137.500000,-47.734375,-34.808594,-40.976562,-46.400391,-39.800781
43.000000,137.500000,-43.328125,-35.121094,-43.007812,-50.462891,-41.988281
44.000000,137.500000,-41.859375,-36.589844,-52.070312,-45.244141,-52.238281
45.000000,137.500000,-43.078125,-39.246094,-51.226562,-38.462891,-47.019531
46.000000,137.500000,-61.453125,-58.402344,-46.914062,-34.822266,-40.769531
47.000000,137.500000,-42.515625,-41.214844,-48.539062,-32.494141,-38.113281
48.000000,137.500000,-40.109375,-38.496094,-53.914062,-30.900391,-36.832031
49.000000,137.500000,-38.437500,-38.121094,-44.882812,-30.166016,-36.394531
50.000000,137.500000,-36.875000,-38.152344,-42.320312,-30.103516,-36.800781
51.000000,137.500000,-36.140625,-39.496094,-40.273438,-30.603516,-37.894531
52.000000,137.500000,-36.296875,-45.277344,-39.179688,-31.759766,-39.332031
53.000000,137.500000,-36.937500,-47.214844,-38.273438,-33.478516,-41.644531
54.000000,137.500000,-38.296875,-40.433594,-37.992188,-35.681641,-44.832031
55.000000,137.500000,-39.359375,-38.996094,-38.289062,-36.744141,-54.988281
56.000000,137.500000,-40.890625,-37.433594,-39.164062,-39.806641,-49.894531
57.000000,137.500000,-45.515625,-36.808594,-40.257812,-42.525391,-45.800781
58.000000,137.500000,-55.140625,-36.902344,-42.445312,-65.150391,-46.332031
59.000000,137.500000,-45.828125,-37.558594,-45.101562,-56.212891,-48.644531
60.000000,137.500000,-44.234375,-39.933594,-55.101562,-43.900391,-59.925781
61.000000,137.500000,-45.859375,-42.746094,-52.414062,-40.837891,-51.019531
62.000000,137.500000,-51.046875,-50.777344,-46.101562,-37.837891,-45.082031
63.000000,137.500000,-58.203125,-53.839844,-45.289062,-36.525391,-42.988281
64.000000,137.500000,-46.515625,-44.996094,-44.789062,-35.119141,-41.613281
65.000000,137.500000,-42.484375,-41.902344,-44.789062,-33.681641,-40.675781
66.000000,137.500000,-40.671875,-40.433594,-45.945312,-32.650391,-40.144531
67.000000,137.500000,-38.984375,-39.402344,-50.851562,-31.994141,-39.863281
68.000000,137.500000,-37.796875,-38.933594,-58.039062,-31.650391,-39.738281
69.000000,137.500000,-36.859375,-38.871094,-49.320312,-31.462891,-39.800781
70.000000,137.500000,-36.140625,-39.183594,-45.789062,-31.462891,-40.144531
71.000000,137.500000,-35.734375,-39.714844,-44.101562,-31.650391,-40.582031
72.000000,137.500000,-35.515625,-40.339844,-42.820312,-31.962891,-41.175781
73.000000,137.500000,-35.484375,-41.433594,-41.507812,-32.431641,-41.894531
74.000000,137.500000,-35.546875,-42.464844,-40.539062,-32.931641,-42.582031
75.000000,137.500000,-35.765625,-44.902344,-40.164062,-33.556641,-43.363281
76.000000,137.500000,-36.109375,-47.402344,-39.820312,-34.212891,-44.050781
77.000000,137.500000,-36.515625,-51.089844,-39.601562,-34.900391,-45.207031
78.000000,137.500000,-36.984375,-62.214844,-39.382812,-35.712891,-46.238281
79.000000,137.500000,-37.546875,-55.527344,-39.320312,-36.556641,-46.957031
80.000000,137.500000,-38.109375,-51.683594,-39.351562,-37.587891,-47.457031
81.000000,137.500000,-38.734375,-49.933594,-39.507812,-38.494141,-48.019531
82.000000,137.500000,-39.265625,-48.621094,-39.664062,-39.275391,-49.425781
83.000000,137.500000,-39.828125,-47.527344,-39.820312,-39.744141,-51.488281
84.000000,137.500000,-40.359375,-46.433594,-40.070312,-40.275391,-53.300781
85.000000,137.500000,-40.828125,-45.527344,-40.320312,-41.056641,-54.800781
86.000000,137.500000,-41.359375,-44.933594,-40.507812,-41.962891,-56.050781
87.000000,137.500000,-41.765625,-44.777344,-40.726562,-42.525391,-57.050781
88.000000,137.500000,-42.171875,-44.839844,-41.007812,-42.900391,-58.050781
89.000000,137.500000,-42.453125,-44.871094,-41.195312,-43.275391,-58.675781
90.000000,137.500000,-42.640625,-44.933594,-41.320312,-43.462891,-58.988281
91.000000,137.500000,-42.734375,-44.964844,-41.382812,-43.494141,-59.113281
92.000000,137.500000,-42.765625,-44.964844,-41.445312,-43.400391,-58.925781
93.000000,137.500000,-42.671875,-45.214844,-41.507812,-43.025391,-58.613281
94.000000,137.500000,-42.484375,-45.933594,-41.507812,-42.400391,-57.863281
95.000000,137.500000,-42.234375,-47.152344,-41.476562,-41.837891,-56.675781
96.000000,137.500000,-41.890625,-48.246094,-41.445312,-41.525391,-55.425781
97.000000,137.500000,-41.609375,-49.433594,-41.414062,-41.775391,-53.925781
98.000000,137.500000,-41.328125,-50.808594,-41.382812,-41.587891,-52.207031
99.000000,137.500000,-41.015625,-52.027344,-41.382812,-40.994141,-51.269531
100.000000,137.500000,-40.734375,-53.714844,-41.539062,-40.400391,-51.394531
101.000000,137.500000,-40.484375,-58.027344,-41.695312,-39.744141,-51.207031
102.000000,137.500000,-40.140625,-66.464844,-41.882812,-39.025391,-50.300781
103.000000,137.500000,-39.921875,-55.339844,-42.164062,-38.462891,-49.300781
104.000000,137.500000,-39.796875,-51.058594,-42.539062,-38.025391,-48.644531
105.000000,137.500000,-39.765625,-48.433594,-43.226562,-37.587891,-48.425781
106.000000,137.500000,-39.765625,-46.371094,-44.039062,-37.244141,-48.050781
107.000000,137.500000,-39.859375,-45.871094,-45.226562,-36.931641,-47.488281
108.000000,137.500000,-40.109375,-45.214844,-46.570312,-36.744141,-47.019531
109.000000,137.500000,-40.578125,-44.527344,-48.164062,-36.712891,-46.613281
110.000000,137.500000,-41.171875,-44.058594,-50.476562,-36.837891,-46.394531
111.000000,137.500000,-42.109375,-43.777344,-53.414062,-37.119141,-46.363281
112.000000,137.500000,-43.203125,-43.746094,-63.039062,-37.556641,-46.488281
113.000000,137.500000,-44.328125,-44.152344,-56.289062,-38.212891,-46.863281
114.000000,137.500000,-45.109375,-44.839844,-50.726562,-38.962891,-47.332031
115.000000,137.500000,-46.359375,-45.933594,-49.101562,-40.056641,-47.925781
116.000000,137.500000,-49.484375,-47.902344,-47.945312,-41.400391,-48.488281
117.000000,137.500000,-61.015625,-56.089844,-48.070312,-42.369141,-49.644531
118.000000,137.500000,-53.953125,-52.464844,-47.601562,-43.150391,-50.738281
119.000000,137.500000,-50.703125,-46.777344,-52.039062,-45.806641,-55.425781
120.000000,137.500000,-50.890625,-45.527344,-55.476562,-48.900391,-64.238281
121.000000,137.500000,-53.265625,-43.871094,-48.195312,-62.525391,-54.050781
122.000000,137.500000,-64.015625,-43.214844,-46.476562,-71.400391,-52.363281
123.000000,137.500000,-53.390625,-43.058594,-44.976562,-48.900391,-53.050781
124.000000,137.500000,-47.484375,-43.246094,-44.007812,-45.587891,-58.550781
125.000000,137.500000,-46.015625,-44.902344,-43.382812,-43.275391,-64.363281
126.000000,137.500000,-44.640625,-47.027344,-43.039062,-41.775391,-53.050781
127.000000,137.500000,-43.828125,-56.339844,-43.289062,-40.244141,-49.238281
128.000000,137.500000,-43.296875,-53.652344,-43.882812,-38.837891,-46.894531
129.000000,137.500000,-43.359375,-46.589844,-44.945312,-38.150391,-46.019531
130.000000,137.500000,-43.671875,-44.589844,-46.445312,-37.837891,-45.300781
131.000000,137.500000,-44.359375,-44.371094,-49.226562,-38.150391,-45.394531
132.000000,137.500000,-44.578125,-43.808594,-63.289062,-38.869141,-45.519531
133.000000,137.500000,-46.015625,-44.652344,-54.476562,-40.369141,-46.488281
134.000000,137.500000,-59.828125,-56.589844,-51.164062,-41.775391,-48.144531
135.000000,137.500000,-48.015625,-45.371094,-53.789062,-43.306641,-52.488281
136.000000,137.500000,-47.796875,-43.652344,-55.664062,-47.962891,-57.738281
137.000000,137.500000,-49.359375,-42.371094,-49.570312,-54.337891,-49.019531
138.000000,137.500000,-55.640625,-42.058594,-47.226562,-55.150391,-47.457031
139.000000,137.500000,-58.328125,-42.183594,-45.945312,-52.775391,-49.238281
140.000000,137.500000,-49.859375,-43.339844,-45.039062,-44.525391,-57.050781
141.000000,137.500000,-47.140625,-45.996094,-44.882812,-41.150391,-55.175781
142.000000,137.500000,-45.796875,-52.714844,-45.164062,-38.525391,-47.082031
143.000000,137.500000,-45.671875,-53.152344,-46.164062,-37.025391,-44.425781
144.000000,137.500000,-45.890625,-46.371094,-47.882812,-36.275391,-43.050781
145.000000,137.500000,-46.734375,-45.308594,-50.601562,-36.650391,-43.113281
146.000000,137.500000,-48.203125,-46.277344,-62.226562,-37.650391,-43.613281
147.000000,137.500000,-52.140625,-52.027344,-53.851562,-40.056641,-46.082031
148.000000,137.500000,-48.546875,-45.027344,-65.101562,-41.806641,-63.300781
149.000000,137.500000,-47.765625,-42.558594,-51.351562,-54.712891,-45.613281
150.000000,137.500000,-48.984375,-40.871094,-48.851562,-42.900391,-42.300781
151.000000,137.500000,-54.015625,-40.089844,-47.320312,-48.337891,-41.894531
152.000000,137.500000,-57.140625,-40.527344,-46.351562,-45.556641,-44.082031
153.000000,137.500000,-50.515625,-42.339844,-46.164062,-38.962891,-60.425781
154.000000,137.500000,-48.484375,-44.746094,-46.570312,-35.150391,-45.175781
155.000000,137.500000,-47.671875,-61.527344,-47.820312,-32.744141,-38.425781
156.000000,137.500000,-46.828125,-43.996094,-49.382812,-31.337891,-35.207031
157.000000,137.500000,-49.640625,-44.808594,-52.476562,-30.525391,-33.144531
158.000000,137.500000,-51.203125,-48.277344,-60.539062,-30.275391,-31.957031
159.000000,137.500000,-47.796875,-41.152344,-63.601562,-30.681641,-31.488281
160.000000,137.500000,-44.671875,-36.464844,-52.789062,-31.962891,-31.769531
161.000000,137.500000,-44.078125,-33.839844,-48.601562,-34.619141,-32.925781
162.000000,137.500000,-45.828125,-32.746094,-46.039062,-39.556641,-34.925781
163.000000,137.500000,-61.390625,-32.746094,-44.132812,-63.275391,-38.832031
164.000000,137.500000,-47.046875,-33.777344,-43.476562,-40.869141,-46.582031
165.000000,137.500000,-43.359375,-37.902344,-43.945312,-37.775391,-48.613281
166.000000,137.500000,-42.015625,-51.058594,-44.695312,-36.900391,-42.332031
167.000000,137.500000,-44.390625,-40.824219,-46.257812,-38.275391,-41.707031
168.000000,137.500000,-50.890625,-34.699219,-49.914062,-40.587891,-43.644531
169.000000,137.500000,-44.078125,-32.480469,-61.726562,-45.025391,-60.113281
170.000000,137.500000,-40.546875,-31.800781,-54.976562,-51.275391,-46.957031
171.000000,137.500000,-40.531250,-31.761719,-47.164062,-46.306641,-44.144531
172.000000,137.500000,-41.359375,-32.976562,-44.476562,-44.994141,-44.207031
173.000000,137.500000,-43.640625,-34.910156,-43.101562,-47.369141,-45.332031
174.000000,137.500000,-54.140625,-37.996094,-43.062500,-53.400391,-47.894531
175.000000,137.500000,-43.178223,-40.714844,-43.765625,-48.556641,-56.488281
176.000000,137.500000,-39.640625,-45.808594,-45.683594,-47.619141,-55.394531
177.000000,137.500000,-38.125000,-53.402344,-47.539062,-48.525391,-52.957031
178.000000,137.500000,-37.484375,-56.589844,-51.914062,-50.072266,-54.332031
179.000000,137.500000,-37.578125,-48.402344,-54.476562,-53.025391,-57.613281
180.000000,137.500000,-37.484375,-45.714844,-62.226562,-57.525391,-52.863281
0.000000,138.500000,-18.585938,-32.738281,-45.601562,-43.994141,-41.480469
1.000000,138.500000,-17.554688,-38.019531,-51.039062,-44.228516,-48.988281
2.000000,138.500000,-17.792969,-49.464844,-42.875000,-38.779297,-45.082031
3.000000,138.500000,-19.328125,-51.277344,-35.868164,-35.781250,-42.152344
4.000000,138.500000,-22.164062,-39.824219,-32.003906,-35.611328,-44.972656
5.000000,138.500000,-27.171875,-29.730469,-30.283203,-37.900391,-50.207031
6.000000,138.500000,-38.578125,-24.101562,-30.503906,-45.431641,-39.433594
7.000000,138.500000,-34.402100,-20.394531,-32.640625,-42.806641,-34.699219
8.000000,138.500000,-29.314453,-17.812500,-36.359375,-38.771484,-33.316406
9.000000,138.500000,-28.759766,-16.707031,-42.368164,-39.251953,-34.511719
10.000000,138.500000,-31.086426,-16.535156,-51.726562,-52.275391,-39.777344
11.000000,138.500000,-36.291016,-17.746094,-60.164062,-36.734375,-47.394531
12.000000,138.500000,-62.640625,-20.363281,-48.554688,-29.150391,-35.628906
13.000000,138.500000,-39.476562,-25.792969,-40.179688,-25.568359,-31.707031
14.000000,138.500000,-35.714844,-45.339844,-36.746094,-24.171875,-31.691406
15.000000,138.500000,-36.025391,-28.972656,-34.902588,-24.322266,-35.707031
16.000000,138.500000,-39.050781,-23.902344,-34.170410,-27.103516,-43.941406
17.000000,138.500000,-46.984375,-22.386719,-35.087891,-35.416016,-29.402344
18.000000,138.500000,-42.250000,-22.664062,-37.546875,-31.962891,-23.843750
19.000000,138.500000,-39.062500,-24.734375,-41.687500,-23.623047,-20.750000
20.000000,138.500000,-37.968750,-28.855469,-48.492188,-19.798828,-19.054688
21.000000,138.500000,-40.078125,-35.136719,-56.914062,-17.990234,-18.476562
22.000000,138.500000,-64.078125,-55.839844,-58.851562,-17.236328,-18.621094
23.000000,138.500000,-40.125000,-39.417969,-49.195312,-17.623047,-19.886719
24.000000,138.500000,-36.867188,-38.316406,-42.640625,-18.806641,-22.101562
25.000000,138.500000,-35.773438,-41.839844,-39.320312,-21.148438,-25.578125
26.000000,138.500000,-36.460938,-44.683594,-37.885986,-24.712891,-31.343750
27.000000,138.500000,-38.562500,-37.421875,-37.385986,-30.011719,-42.363281
28.000000,138.500000,-42.593750,-33.968750,-38.461914,-37.841797,-42.925781
29.000000,138.500000,-57.640625,-33.152344,-40.699219,-53.900391,-39.105469
30.000000,138.500000,-44.765625,-34.160156,-43.867188,-47.181641,-40.175781
31.000000,138.500000,-43.609375,-36.984375,-49.539062,-49.009766,-48.628906
32.000000,138.500000,-45.734375,-42.011719,-51.320312,-38.263672,-44.964844
33.000000,138.500000,-54.453125,-49.714844,-48.351562,-33.384766,-37.207031
34.000000,138.500000,-43.265625,-40.355469,-52.039062,-30.392578,-34.300781
35.000000,138.500000,-40.062500,-38.027344,-50.664062,-28.818359,-33.175781
36.000000,138.500000,-38.171875,-38.074219,-44.179688,-28.537109,-33.496094
37.000000,138.500000,-37.199219,-39.839844,-41.171875,-29.384766,-34.855469
38.000000,138.500000,-37.601562,-47.402344,-39.695312,-31.291016,-37.597656
39.000000,138.500000,-38.687500,-43.558594,-39.148438,-33.666016,-40.832031
40.000000,138.500000,-40.703125,-39.214844,-39.226562,-35.994141,-47.550781
41.000000,138.500000,-43.265625,-37.152344,-40.132812,-39.025391,-48.519531
42.000000,138.500000,-50.984375,-36.714844,-41.445312,-51.900391,-45.082031
43.000000,138.500000,-49.078125,-37.027344,-48.976562,-53.962891,-50.675781
44.000000,138.500000,-46.578125,-39.589844,-52.007812,-43.181641,-49.113281
45.000000,138.500000,-58.828125,-60.589844,-45.164062,-37.837891,-41.550781
46.000000,138.500000,-44.515625,-41.402344,-43.664062,-34.775391,-38.613281
47.000000,138.500000,-41.046875,-37.777344,-43.976562,-32.869141,-36.832031
48.000000,138.500000,-38.859375,-36.558594,-45.695312,-31.400391,-35.910156
49.000000,138.500000,-37.140625,-36.199219,-61.726562,-30.744141,-35.675781
50.000000,138.500000,-35.906250,-36.652344,-46.539062,-30.634766,-36.050781
51.000000,138.500000,-35.359375,-37.527344,-43.164062,-31.181641,-36.988281
52.000000,138.500000,-35.468750,-39.371094,-41.226562,-32.322266,-38.550781
53.000000,138.500000,-36.171875,-41.964844,-40.335938,-34.025391,-40.050781
54.000000,138.500000,-37.312500,-59.589844,-39.789062,-36.056641,-42.050781
55.000000,138.500000,-38.640625,-43.652344,-40.070312,-37.744141,-44.707031
56.000000,138.500000,-39.515625,-40.808594,-41.195312,-40.337891,-49.050781
57.000000,138.500000,-41.546875,-39.902344,-43.351562,-50.775391,-64.050781
58.000000,138.500000,-43.765625,-40.152344,-48.664062,-48.650391,-56.488281
59.000000,138.500000,-51.015625,-41.933594,-61.164062,-47.275391,-59.988281
60.000000,138.500000,-57.578125,-46.246094,-47.601562,-54.525391,-49.269531
61.000000,138.500000,-62.015625,-63.152344,-44.039062,-42.806641,-44.988281
62.000000,138.500000,-49.390625,-46.089844,-42.414062,-39.587891,-42.769531
63.000000,138.500000,-44.828125,-41.777344,-41.570312,-38.369141,-41.582031
64.000000,138.500000,-42.140625,-39.714844,-41.382812,-36.525391,-40.707031
65.000000,138.500000,-40.703125,-38.339844,-41.539062,-35.337891,-40.207031
66.000000,138.500000,-39.546875,-37.339844,-42.039062,-34.306641,-39.675781
67.000000,138.500000,-38.234375,-36.714844,-43.257812,-33.525391,-39.457031
68.000000,138.500000,-37.328125,-36.433594,-44.664062,-33.025391,-39.332031
69.000000,138.500000,-36.609375,-36.496094,-47.882812,-32.775391,-39.425781
70.000000,138.500000,-36.046875,-36.714844,-53.664062,-32.744141,-39.707031
71.000000,138.500000,-35.703125,-37.152344,-58.601562,-32.994141,-40.144531
72.000000,138.500000,-35.453125,-37.777344,-50.726562,-33.244141,-40.707031
73.000000,138.500000,-35.453125,-38.558594,-47.101562,-33.712891,-41.363281
74.000000,138.500000,-35.546875,-39.496094,-45.164062,-34.337891,-42.082031
75.000000,138.500000,-35.796875,-40.589844,-44.539062,-35.056641,-42.832031
76.000000,138.500000,-36.109375,-41.652344,-43.820312,-35.775391,-43.675781
77.000000,138.500000,-36.484375,-42.621094,-43.195312,-36.494141,-44.363281
78.000000,138.500000,-36.921875,-43.871094,-42.757812,-37.681641,-45.144531
79.000000,138.500000,-37.390625,-45.652344,-42.726562,-38.962891,-45.957031
80.000000,138.500000,-37.859375,-47.714844,-42.882812,-40.119141,-46.644531
81.000000,138.500000,-38.359375,-49.558594,-43.101562,-41.150391,-47.082031
82.000000,138.500000,-38.890625,-51.277344,-43.164062,-41.962891,-47.707031
83.000000,138.500000,-39.421875,-53.152344,-43.632812,-42.494141,-48.769531
84.000000,138.500000,-39.859375,-55.277344,-44.070312,-43.556641,-50.207031
85.000000,138.500000,-40.390625,-58.027344,-44.414062,-45.369141,-51.394531
86.000000,138.500000,-40.796875,-64.777344,-44.664062,-46.275391,-52.113281
87.000000,138.500000,-41.171875,-62.402344,-44.882812,-47.431641,-52.613281
88.000000,138.500000,-41.390625,-58.277344,-45.164062,-48.337891,-53.144531
89.000000,138.500000,-41.734375,-57.027344,-45.382812,-48.837891,-53.425781
90.000000,138.500000,-41.921875,-56.902344,-45.476562,-48.931641,-53.613281
91.000000,138.500000,-42.015625,-57.214844,-45.539062,-48.869141,-53.675781
92.000000,138.500000,-42.046875,-58.214844,-45.539062,-48.431641,-53.863281
93.000000,138.500000,-41.953125,-62.589844,-45.507812,-47.556641,-53.863281
94.000000,138.500000,-41.828125,-65.464844,-45.320312,-46.212891,-53.425781
